ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,CITY,DISTRICT,STATE
SBIN0000001,STATE BANK OF INDIA,SBIN0000001,700002021,KOLKATA MAIN,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000002,STATE BANK OF INDIA,SBIN0000002,799002002,AGARTALA,AGARTALA,WEST TRIPURA,TRIPURA
SBIN0000003,STATE BANK OF INDIA,SBIN0000003,224002001,AKABARPUR,AMBEDKAR NAGAR,KANPUR DEHAT,UTTAR PRADESH
SBIN0000004,STATE BANK OF INDIA,SBIN0000004,700002002,ALIPORE,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000005,STATE BANK OF INDIA,SBIN0000005,736002501,ALIPURDUAR,JALPAIGURI,JALPAIGURI,WEST BENGAL
SBIN0000006,STATE BANK OF INDIA,SBIN0000006,211002002,ALLAHABAD,ALLAHABAD,ALLAHABAD,UTTAR PRADESH
SBIN0000007,STATE BANK OF INDIA,SBIN0000007,759002001,ANGUL,ANGUL,ANGUL,ORISSA
SBIN0000008,STATE BANK OF INDIA,SBIN0000008,712002102,ARAMBAGH,ARAMBAGH,HOOGHLY ,WEST BENGAL
SBIN0000009,STATE BANK OF INDIA,SBIN0000009,854002002,ARARIA,ARARIA,ARARIA,BIHAR
SBIN0000010,STATE BANK OF INDIA,SBIN0000010,802002102,AARAH,BHOJPUR,BHOJPUR,BIHAR
SBIN0000011,STATE BANK OF INDIA,SBIN0000011,713002100,ASANSOL,ASANSOL,BARDHAMAN ,WEST BENGAL
SBIN0000012,STATE BANK OF INDIA,SBIN0000012,761002010,ASKA,ASKA,GANJAM,ORISSA
SBIN0000013,STATE BANK OF INDIA,SBIN0000013,824002002,AURANGABAD,AURANGABAD,AURANGABAD,BIHAR
SBIN0000014,STATE BANK OF INDIA,SBIN0000014,276002001,AZAMGARH,AZAMGARH,AZAMGARH,UTTAR PRADESH
SBIN0000015,STATE BANK OF INDIA,SBIN0000015,271002035,BAHRAICH,PRATAPGARH,BAHRAICH,UTTAR PRADESH
SBIN0000016,STATE BANK OF INDIA,SBIN0000016,756002001,BALASORE,BALASORE,BALASORE,ORISSA
SBIN0000017,STATE BANK OF INDIA,SBIN0000017,277002002,BALLIA,BALLIA,BALIA ,UTTAR PRADESH
SBIN0000018,STATE BANK OF INDIA,SBIN0000018,700002010,BALLYGUNGE,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000019,STATE BANK OF INDIA,SBIN0000019,271002028,BALRAMPUR,BALRAMPUR,BALRAMPUR,UTTAR PRADESH
SBIN0000020,STATE BANK OF INDIA,SBIN0000020,733002102,BALURGHAT,BALURGHAT,SOUTH DINAJPUR ,WEST BENGAL
SBIN0000021,STATE BANK OF INDIA,SBIN0000021,210002016,BANDA,BANDA,BANDA,UTTAR PRADESH
SBIN0000022,STATE BANK OF INDIA,SBIN0000022,722002002,BANKURA,BANKURA,BANKURA,WEST BENGAL
SBIN0000023,STATE BANK OF INDIA,SBIN0000023,225002001,BARABANKI,BARABANKI,BARABANKI ,UTTAR PRADESH
SBIN0000024,STATE BANK OF INDIA,SBIN0000024,700002184,BARASAT,BARASAT,KOLKATA,WEST BENGAL
SBIN0000025,STATE BANK OF INDIA,SBIN0000025,768002013,BARGARH,BARGARH,BARGAH ,ORISSA
SBIN0000026,STATE BANK OF INDIA,SBIN0000026,803002102,BARH,BARH,PATNA,BIHAR
SBIN0000027,STATE BANK OF INDIA,SBIN0000027,757002001,BARIPADA,BARIPADA,MAYURBHANJ,ORISSA
SBIN0000028,STATE BANK OF INDIA,SBIN0000028,781002102,BARPETA,BARPETA,BARPETA,ASSAM
SBIN0000029,STATE BANK OF INDIA,SBIN0000029,700002214,BARRACKPORE,BARRACKPORE,NORTH 24 PARGANAS,WEST BENGAL
SBIN0000030,STATE BANK OF INDIA,SBIN0000030,743002101,BASHIRHAT,BASHIRHAT,NORTH 24 PARGANAS,WEST BENGAL
SBIN0000031,STATE BANK OF INDIA,SBIN0000031,272002001,BASTI,BASTI,BASTI,UTTAR PRADESH
SBIN0000032,STATE BANK OF INDIA,SBIN0000032,851002102,BEGUSARAI,BEGUSARAI,BEGUSARAI,BIHAR
SBIN0000033,STATE BANK OF INDIA,SBIN0000033,760002991,BERHAMPUR,BERHAMPUR,GANJAM,ORISSA
SBIN0000034,STATE BANK OF INDIA,SBIN0000034,742002001,BERHAMPORE,BERHAMPORE,MURSHIDABAD ,WEST BENGAL
SBIN0000035,STATE BANK OF INDIA,SBIN0000035,845002902,BETTIAH,BETTIAH,WEST CHAMPARAN ,BIHAR
SBIN0000036,STATE BANK OF INDIA,SBIN0000036,756002100,BHADRAK,BHADRAK,BHADRAK,ORISSA
SBIN0000037,STATE BANK OF INDIA,SBIN0000037,812002002,BHAGALPUR,BHAGALPUR,BHAGALPUR,BIHAR
SBIN0000038,STATE BANK OF INDIA,SBIN0000038,761002126,BHANJANAGAR,BHANJANAGAR,GANJAM,ORISSA
SBIN0000039,STATE BANK OF INDIA,SBIN0000039,766002005,BHAWANIPATNA,BHAWANIPATNA,KALHANDI ,ORISSA
SBIN0000040,STATE BANK OF INDIA,SBIN0000040,700002016,BHOWANIPORE,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000041,STATE BANK OF INDIA,SBIN0000041,751002002,BHUBANESWAR,BHUBANESWAR,KHURDA,ORISSA
SBIN0000042,STATE BANK OF INDIA,SBIN0000042,803002002,BIHARSARIF,BIHARSARIF,NALANDA,BIHAR
SBIN0000043,STATE BANK OF INDIA,SBIN0000043,212002011,BINDKI,FATEHPUR,FATEHPUR,UTTAR PRADESH
SBIN0000044,STATE BANK OF INDIA,SBIN0000044,722002501,BISHNUPUR,BANKURA,BANKURA,WEST BENGAL
SBIN0000045,STATE BANK OF INDIA,SBIN0000045,827002501,BOKARO THERMAL,BOKARO,BOKARO,JHARKHAND
SBIN0000046,STATE BANK OF INDIA,SBIN0000046,767002002,BOLANGIR,BOLANGIR,BALANGIR,ORISSA
SBIN0000047,STATE BANK OF INDIA,SBIN0000047,700002537,BONGAON,BONGAON,NORTH 24 PARGANAS,WEST BENGAL
SBIN0000048,STATE BANK OF INDIA,SBIN0000048,713002101,BURDWAN,BURDWAN,BARDHAMAN ,WEST BENGAL
SBIN0000049,STATE BANK OF INDIA,SBIN0000049,713002899,BURNPUR,BURDWAN,BARDHAMAN ,WEST BENGAL
SBIN0000050,STATE BANK OF INDIA,SBIN0000050,700002019,BURRA BAZAR,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000051,STATE BANK OF INDIA,SBIN0000051,802002002,BUXAR,BUXAR,BUXAR,BIHAR
SBIN0000052,STATE BANK OF INDIA,SBIN0000052,833002002,CHAIBASA,WEST SINGHBHUM,PASCHIMI SINGHBHUM,JHARKHAND
SBIN0000053,STATE BANK OF INDIA,SBIN0000053,700002222,CHANDERNAGORE,CHANDERNAGORE,HOOGHLY ,WEST BENGAL
SBIN0000054,STATE BANK OF INDIA,SBIN0000054,841002002,CHAPRA,SARAN,SARAN,BIHAR
SBIN0000055,STATE BANK OF INDIA,SBIN0000055,761002001,CHATRAPUR,CHATRAPUR,GANJAM,ORISSA
SBIN0000056,STATE BANK OF INDIA,SBIN0000056,700002229,CHINSURAH,HOOGHLY,HOOGHLY ,WEST BENGAL
SBIN0000057,STATE BANK OF INDIA,SBIN0000057,721002002,CONTAI,PURBA MEDINAPORE,EAST MEDINIPUR ,WEST BENGAL
SBIN0000058,STATE BANK OF INDIA,SBIN0000058,736002010,COOCHBEHAR,COOCHBEHAR,COOCHBEHAR,WEST BENGAL
SBIN0000059,STATE BANK OF INDIA,SBIN0000059,753002002,CUTTACK ,CUTTACK,CUTTAK ,ORISSA
SBIN0000060,STATE BANK OF INDIA,SBIN0000060,821002002,DALMIANAGAR,DALMIANAGAR,ROHTAS,BIHAR
SBIN0000061,STATE BANK OF INDIA,SBIN0000061,822002002,DALTONGANJ,PALAMU,PALAMU ,JHARKHAND
SBIN0000062,STATE BANK OF INDIA,SBIN0000062,846002509,DARBHANGA, DARBHANGA,DARBHANGA,BIHAR
SBIN0000063,STATE BANK OF INDIA,SBIN0000063,734002101,DARJEELING,DARJEELING,DARJEELING ,WEST BENGAL
SBIN0000064,STATE BANK OF INDIA,SBIN0000064,814002611,DEOGHAR,DEOGHAR,DEOGHAR,JHARKHAND
SBIN0000065,STATE BANK OF INDIA,SBIN0000065,274002001,DEORIA,DEORIA,DEORIA,UTTAR PRADESH
SBIN0000066,STATE BANK OF INDIA,SBIN0000066,826002002,DHANBAD,DHANBAD,DHANBAD,JHARKHAND
SBIN0000067,STATE BANK OF INDIA,SBIN0000067,799002102,DHARMANAGAR,DHARMANAGAR,NORTH TRIPURA,TRIPURA
SBIN0000068,STATE BANK OF INDIA,SBIN0000068,759002009,DHENKANAL,DHENKANAL,DHENKANAL,ORISSA
SBIN0000069,STATE BANK OF INDIA,SBIN0000069,783002102,DHUBRI,DHUBRI,DHUBRI,ASSAM
SBIN0000070,STATE BANK OF INDIA,SBIN0000070,700002338,DIAMOND HARBOUR,DIAMOND HARBOUR,SOUTH 24 PARGANAS,WEST BENGAL
SBIN0000071,STATE BANK OF INDIA,SBIN0000071,786002002,DIBRUGARH,DIBRUGARH,DIBRUGARH,ASSAM
SBIN0000072,STATE BANK OF INDIA,SBIN0000072,797002002,DIMAPUR,DIMAPUR,DIMAPUR,NAGALAND
SBIN0000073,STATE BANK OF INDIA,SBIN0000073,814002002,DUMKA,DUMKA,DUMKA,JHARKHAND
SBIN0000074,STATE BANK OF INDIA,SBIN0000074,713002201,DURGAPUR,BURDWAN,BARDHAMAN ,WEST BENGAL
SBIN0000075,STATE BANK OF INDIA,SBIN0000075,224002071,FAIZABAD,FAIZABAD,FAIZABAD,UTTAR PRADESH
SBIN0000076,STATE BANK OF INDIA,SBIN0000076,212002002,FATEHPUR,FATEHPUR,FATEHPUR,UTTAR PRADESH
SBIN0000077,STATE BANK OF INDIA,SBIN0000077,854002302,FORBESGANJ,FORBESGANJ,ARARIA,BIHAR
SBIN0000078,STATE BANK OF INDIA,SBIN0000078,781002002,GUWAHATI MAIN,GUWAHATI,KAMRUP,ASSAM
SBIN0000079,STATE BANK OF INDIA,SBIN0000079,823002002,GAYA,GAYA,GAYA,BIHAR
SBIN0000080,STATE BANK OF INDIA,SBIN0000080,233002002,GHAZIPUR,GHAZIPUR,GAZIPUR ,UTTAR PRADESH
SBIN0000081,STATE BANK OF INDIA,SBIN0000081,815002002,GIRIDIH,GIRIDIH,GIRIDIH,JHARKHAND
SBIN0000082,STATE BANK OF INDIA,SBIN0000082,783002202,GOALPARA,GOALPARA,GOALPARA,ASSAM
SBIN0000083,STATE BANK OF INDIA,SBIN0000083,785002102,GOLAGHAT,GOLAGHAT,GOLAGHAT,ASSAM
SBIN0000084,STATE BANK OF INDIA,SBIN0000084,271002017,GONDA,GONDA,GONDA,UTTAR PRADESH
SBIN0000085,STATE BANK OF INDIA,SBIN0000085,841002102,GOPALGANJ,GOPALGANJ,GOPALGANJ,BIHAR
SBIN0000086,STATE BANK OF INDIA,SBIN0000086,273002001,GORAKHPUR,GORAKHPUR,GORAKPUR ,UTTAR PRADESH
SBIN0000087,STATE BANK OF INDIA,SBIN0000087,788002202,HAILAKANDI,HAILAKANDI,HAILAKANDI ,ASSAM
SBIN0000088,STATE BANK OF INDIA,SBIN0000088,844002002,HAJIPUR,HAJIPUR,VAISHALI,BIHAR
SBIN0000089,STATE BANK OF INDIA,SBIN0000089,210002002,HAMIRPUR,HAMIRPUR,HAMIRPUR,UTTAR PRADESH
SBIN0000090,STATE BANK OF INDIA,SBIN0000090,825002002,HAZARIBAGH,HAZARIBAGH,HAZARIBAGH ,JHARKHAND
SBIN0000091,STATE BANK OF INDIA,SBIN0000091,700002127,HOWRAH,HOWRAH,HOWRAH ,WEST BENGAL
SBIN0000092,STATE BANK OF INDIA,SBIN0000092,795002002,IMPHAL,IMPHAL,IMPHAL WEST ,MANIPUR
SBIN0000093,STATE BANK OF INDIA,SBIN0000093,700002048,JADAVPUR UNIVERSITY,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000094,STATE BANK OF INDIA,SBIN0000094,755002100,JAJPUR,JAJPUR,JAJPUR,ORISSA
SBIN0000095,STATE BANK OF INDIA,SBIN0000095,735002095,JALPAIGURI,JALPAIGURI,JALPAIGURI,WEST BENGAL
SBIN0000096,STATE BANK OF INDIA,SBIN0000096,831002002,JAMSHEDPUR,JAMSHEDPUR,PURBI SINGHBHUM,JHARKHAND
SBIN0000097,STATE BANK OF INDIA,SBIN0000097,811002002,JAMUI,JAMUI,JAMUI,BIHAR
SBIN0000098,STATE BANK OF INDIA,SBIN0000098,741002601,JANGIPUR,JANGIPUR,BIRBHUM,WEST BENGAL
SBIN0000099,STATE BANK OF INDIA,SBIN0000099,222002002,JAUNPUR,JAUNPUR,JAUNPUR,UTTAR PRADESH
SBIN0000100,STATE BANK OF INDIA,SBIN0000100,804002002,JEHANABAD,JEHANABAD,JEHANABAD,BIHAR
SBIN0000101,STATE BANK OF INDIA,SBIN0000101,764002001,JEYPORE,JEYPORE,KORAPUT,ORISSA
SBIN0000102,STATE BANK OF INDIA,SBIN0000102,284002002,JHANSI,JHANSI,JHANSI,UTTAR PRADESH
SBIN0000103,STATE BANK OF INDIA,SBIN0000103,721002890,JHARGRAM,JHARGRAM,WEST MEDINIPUR ,WEST BENGAL
SBIN0000104,STATE BANK OF INDIA,SBIN0000104,785002002,JORHAT,JORHAT,JORHAT,ASSAM
SBIN0000105,STATE BANK OF INDIA,SBIN0000105,734002601,KALIMPONG,KALIMPONG,DARJEELING ,WEST BENGAL
SBIN0000106,STATE BANK OF INDIA,SBIN0000106,713002109,KALNA,BURDWAN,BARDHAMAN ,WEST BENGAL
SBIN0000107,STATE BANK OF INDIA,SBIN0000107,208002002,KANPUR MAIN,KANPUR,KANPUR NAGAR,UTTAR PRADESH
SBIN0000108,STATE BANK OF INDIA,SBIN0000108,208002016,SHYAM NAGAR,KANPUR,KANPUR NAGAR,UTTAR PRADESH
SBIN0000109,STATE BANK OF INDIA,SBIN0000109,788002102,KARIMGANJ,KARIMGANJ,KARIMGANJ,ASSAM
SBIN0000110,STATE BANK OF INDIA,SBIN0000110,210002020,KARWI,CHITRAKOOT,BANDA,UTTAR PRADESH
SBIN0000111,STATE BANK OF INDIA,SBIN0000111,713002111,KATWA,BURDWAN,BARDHAMAN ,WEST BENGAL
SBIN0000112,STATE BANK OF INDIA,SBIN0000112,754002211,KENDRAPARA,KENDRAPARA,KENDRAPARA,ORISSA
SBIN0000113,STATE BANK OF INDIA,SBIN0000113,758002113,KEONHJAR,KEONHJAR,KEONJHAR,ORISSA
SBIN0000114,STATE BANK OF INDIA,SBIN0000114,851002002,KHAGARIA,KHAGARIA,KHAGARIA,BIHAR
SBIN0000115,STATE BANK OF INDIA,SBIN0000115,272002054,KHALILABAD,SANT KABIR NAGAR,SANT KABIR NAGAR,UTTAR PRADESH
SBIN0000116,STATE BANK OF INDIA,SBIN0000116,751002048,KHURDA,KHURDA,KHURDA,ORISSA
SBIN0000117,STATE BANK OF INDIA,SBIN0000117,855002002,KISANGANJ,KISANGANJ,KISHANGANJ,BIHAR
SBIN0000118,STATE BANK OF INDIA,SBIN0000118,825002102,JHUMRI TILAYA,KODERMA,KODERMA ,JHARKHAND
SBIN0000119,STATE BANK OF INDIA,SBIN0000119,783002302,KOKRAJHAR,KOKRAJHAR,KOKRAJHAR ,ASSAM
SBIN0000120,STATE BANK OF INDIA,SBIN0000120,285002005,KONCH,JALAUN,JALAUN,UTTAR PRADESH
SBIN0000121,STATE BANK OF INDIA,SBIN0000121,764002004,KORAPUT,KORAPUT,KORAPUT,ORISSA
SBIN0000122,STATE BANK OF INDIA,SBIN0000122,741002008,KRISHNAGAR,KRISHNAGAR,NADIA,WEST BENGAL
SBIN0000123,STATE BANK OF INDIA,SBIN0000123,734002602,KURSEONG,KURSEONG,DARJEELING ,WEST BENGAL
SBIN0000124,STATE BANK OF INDIA,SBIN0000124,284002025,LALITPUR,LALITPUR,LALITPUR,UTTAR PRADESH
SBIN0000125,STATE BANK OF INDIA,SBIN0000125,226002002,LUCKNOW MAIN BR.,LUCKNOW,LUCKNOW,UTTAR PRADESH
SBIN0000126,STATE BANK OF INDIA,SBIN0000126,852002202,MADHIPURA,MADHIPURA,MADHEPURA ,BIHAR
SBIN0000127,STATE BANK OF INDIA,SBIN0000127,845002607,MADHUBANI,MADHUBANI,MADHUBANI,BIHAR
SBIN0000128,STATE BANK OF INDIA,SBIN0000128,210002010,MAHOBA,MAHOBA,MAHOBA,UTTAR PRADESH
SBIN0000129,STATE BANK OF INDIA,SBIN0000129,732002102,MALDA,MALDA,MALDA,WEST BENGAL
SBIN0000130,STATE BANK OF INDIA,SBIN0000130,784002102,MANGALDAI,MANGALDAI,DARRANG,ASSAM
SBIN0000131,STATE BANK OF INDIA,SBIN0000131,284002012,MAURANIPUR,MAURANIPUR,JHANSI,UTTAR PRADESH
SBIN0000132,STATE BANK OF INDIA,SBIN0000132,721002302,MIDNAPORE,MIDNAPORE,WEST MEDINIPUR ,WEST BENGAL
SBIN0000133,STATE BANK OF INDIA,SBIN0000133,841002601,MIRGANJ,MIRGANJ,GOPALGANJ,BIHAR 
SBIN0000134,STATE BANK OF INDIA,SBIN0000134,231002002,MIRZAPUR,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
SBIN0000135,STATE BANK OF INDIA,SBIN0000135,803002701,MOKAMA,PATNA,PATNA,BIHAR
SBIN0000136,STATE BANK OF INDIA,SBIN0000136,811002202,MUNGER,MUNGER,MUNGER,BIHAR
SBIN0000137,STATE BANK OF INDIA,SBIN0000137,845002002,MOTIHARI,MOTIHARI,EAST CHAMPARAN ,BIHAR
SBIN0000138,STATE BANK OF INDIA,SBIN0000138,842002002,MUZAFFARPUR,MUZAFFARPUR,MUZAFFARPUR,BIHAR
SBIN0000139,STATE BANK OF INDIA,SBIN0000139,211002020,NAINI,ALLAHABAD,ALLAHABAD,UTTAR PRADESH
SBIN0000140,STATE BANK OF INDIA,SBIN0000140,271002039,NANPARA,BAHRAICH,BAHRAICH,UTTAR PRADESH
SBIN0000141,STATE BANK OF INDIA,SBIN0000141,805002002,NAWADA,NAWADA,NAWADA,BIHAR
SBIN0000142,STATE BANK OF INDIA,SBIN0000142,766002006,NAWAPARA,NAWAPARA,NAVAPADA ,ORISSA
SBIN0000143,STATE BANK OF INDIA,SBIN0000143,752002002,NAYAGARH,NAYAGARH,PURI,ORISSA
SBIN0000144,STATE BANK OF INDIA,SBIN0000144,700002070,NETAJI SUBHASH ROAD,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000145,STATE BANK OF INDIA,SBIN0000145,787002002,NORTH LAKHIMPUR,NORTH LAKHIMPUR,LAKHIMPUR,ASSAM
SBIN0000146,STATE BANK OF INDIA,SBIN0000146,782002102,NAGAON,NAGAON,NAGAON,ASSAM
SBIN0000147,STATE BANK OF INDIA,SBIN0000147,285002002,ORAI,JALAUN,JALAUN,UTTAR PRADESH
SBIN0000148,STATE BANK OF INDIA,SBIN0000148,274002010,PADRAUNA,KUSHINAGAR,KUSHI NAGAR,UTTAR PRADESH
SBIN0000149,STATE BANK OF INDIA,SBIN0000149,816002002,PAKUR,PAKUR,PAKUR,JHARKHAND
SBIN0000150,STATE BANK OF INDIA,SBIN0000150,700002078,PARK STREET,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000151,STATE BANK OF INDIA,SBIN0000151,761002089,PARLAKHEMUNDI,PARLAKHEMUNDI,GAJAPATI,ORISSA
SBIN0000152,STATE BANK OF INDIA,SBIN0000152,800002045,PATNA MAIN,PATNA,PATNA,BIHAR
SBIN0000153,STATE BANK OF INDIA,SBIN0000153,800002036,PATNA SECTT,PATNA,PATNA,BIHAR
SBIN0000154,STATE BANK OF INDIA,SBIN0000154,762002001,PHULBANI,PHULBANI,KANDHAMAL,ORISSA
SBIN0000155,STATE BANK OF INDIA,SBIN0000155,212002042,PHULPUR,ALLAHABAD,ALLAHABAD,UTTAR PRADESH
SBIN0000156,STATE BANK OF INDIA,SBIN0000156,744002001,PORT BLAIR,PORT BLAIR,ANDAMAN,ANDAMAN & NICOBAR
SBIN0000157,STATE BANK OF INDIA,SBIN0000157,230002001,PRATAPGARH,PRATAPGARH,PRATAPGARH,UTTAR PRADESH
SBIN0000158,STATE BANK OF INDIA,SBIN0000158,752002001,PURI,PURI,PURI,ORISSA
SBIN0000159,STATE BANK OF INDIA,SBIN0000159,854002102,PURNEA,PURNEA,PURNEA,BIHAR
SBIN0000160,STATE BANK OF INDIA,SBIN0000160,723002002,PURULIA,PURULIA,PURULIA,WEST BENGAL
SBIN0000161,STATE BANK OF INDIA,SBIN0000161,229002001,RAEBARELI,RAEBARELI,BAREILLY,UTTAR PRADESH
SBIN0000162,STATE BANK OF INDIA,SBIN0000162,733002202,RAIGANJ,RAIGANJ,UTTAR DINAJPUR,WEST BENGAL
SBIN0000163,STATE BANK OF INDIA,SBIN0000163,757002005,RAIRANGAPUR,RAIRANGAPUR,MAYURBHANJ,ORISSA
SBIN0000164,STATE BANK OF INDIA,SBIN0000164,829002002,RAMGARH CANTT.,RAMGARH,HAZARIBAGH ,JHARKHAND
SBIN0000165,STATE BANK OF INDIA,SBIN0000165,731002102,RAMPURHAT,RAMPURHAT,BIRBHUM,WEST BENGAL
SBIN0000166,STATE BANK OF INDIA,SBIN0000166,741002202,RANAGHAT,RANAGHAT,NADIA,WEST BENGAL
SBIN0000167,STATE BANK OF INDIA,SBIN0000167,834002002,RANCHI,RANCHI,RANCHI,JHARKHAND
SBIN0000168,STATE BANK OF INDIA,SBIN0000168,277002013,RASRA,BALLIA,BALIA ,UTTAR PRADESH
SBIN0000169,STATE BANK OF INDIA,SBIN0000169,765002004,RAYAGADA,RAYAGADA,RAYAGADA,ORISSA
SBIN0000170,STATE BANK OF INDIA,SBIN0000170,231002011,ROBERTSGANJ,VARANASI,SUNBHADRA ,UTTAR PRADESH
SBIN0000171,STATE BANK OF INDIA,SBIN0000171,769002015,ROURKELA,ROURKELA,SURENDRANAGAR ,ORISSA
SBIN0000172,STATE BANK OF INDIA,SBIN0000172,852002002,SAHARSA,SAHARSA,SAHARSA,BIHAR
SBIN0000173,STATE BANK OF INDIA,SBIN0000173,816002102,SAHIBGANJ,SAHIBGANJ,SAHEBGANJ ,JHARKHAND
SBIN0000174,STATE BANK OF INDIA,SBIN0000174,848002002,SAMASTIPUR,SAMASTIPUR,SAMASTIPUR,BIHAR
SBIN0000175,STATE BANK OF INDIA,SBIN0000175,768002007,SAMBALPUR,SAMBALPUR,SAMBALPUR,ORISSA
SBIN0000176,STATE BANK OF INDIA,SBIN0000176,741002404,SANTIPUR,SANTIPUR,NADIA,WEST BENGAL
SBIN0000177,STATE BANK OF INDIA,SBIN0000177,821002202,SASARAM,ROHTAS,ROHTAS,BIHAR
SBIN0000178,STATE BANK OF INDIA,SBIN0000178,700002181,SERAMPORE,HOOGHLY,HOOGHLY ,WEST BENGAL
SBIN0000179,STATE BANK OF INDIA,SBIN0000179,222002015,SHAHGANJ,JAUNPUR,JAUNPUR,UTTAR PRADESH
SBIN0000180,STATE BANK OF INDIA,SBIN0000180,700002092,SHYAMBAZAR ,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000181,STATE BANK OF INDIA,SBIN0000181,793002002,SHILLONG,SHILLONG,EAST KHASI HILL ,MEGHALAYA
SBIN0000182,STATE BANK OF INDIA,SBIN0000182,785002202,SIVASAGAR,SIVASAGAR,SIBSAGAR,ASSAM
SBIN0000183,STATE BANK OF INDIA,SBIN0000183,788002002,SILCHAR,SILCHAR,CACHAR,ASSAM
SBIN0000184,STATE BANK OF INDIA,SBIN0000184,734002001,SILIGURI,SILIGURI,DARJEELING ,WEST BENGAL
SBIN0000185,STATE BANK OF INDIA,SBIN0000185,826002501,SINDRI,DHANBAD,DHANBAD,JHARKHAND
SBIN0000186,STATE BANK OF INDIA,SBIN0000186,843002003,SITAMARHI,SITAMARHI,SITAMARHI,BIHAR
SBIN0000187,STATE BANK OF INDIA,SBIN0000187,841002202,SIWAN,SIWAN,SIWAN,BIHAR
SBIN0000188,STATE BANK OF INDIA,SBIN0000188,228002001,SULTANPUR,SULTANPUR,SULTANPUR,UTTAR PRADESH
SBIN0000189,STATE BANK OF INDIA,SBIN0000189,770002002,SUNDARGARH,SUNDARGARH,SURENDRANAGAR ,ORISSA
SBIN0000190,STATE BANK OF INDIA,SBIN0000190,852002102,SUPAUL,SUPAUL,SUPAUL,BIHAR
SBIN0000191,STATE BANK OF INDIA,SBIN0000191,731002302,SURI,BIRBHUM,BIRBHUM,WEST BENGAL
SBIN0000192,STATE BANK OF INDIA,SBIN0000192,759002003,TALCHER,TALCHER,DHENKANAL,ORISSA
SBIN0000193,STATE BANK OF INDIA,SBIN0000193,721002202,TAMLUK,TAMLUK,EAST MEDINIPUR ,WEST BENGAL
SBIN0000194,STATE BANK OF INDIA,SBIN0000194,224002019,TANDA,AMBEDKAR NAGAR,AMBEDKARNAGAR ,UTTAR PRADESH
SBIN0000195,STATE BANK OF INDIA,SBIN0000195,784002002,TEZPUR,TEZPUR,SONITPUR,ASSAM
SBIN0000196,STATE BANK OF INDIA,SBIN0000196,786002202,TINSUKIA,TINSUKIA,TINSUKIA,ASSAM
SBIN0000197,STATE BANK OF INDIA,SBIN0000197,767002005,TITILAGARH,TITILAGARH,BALANGIR ,ORISSA
SBIN0000198,STATE BANK OF INDIA,SBIN0000198,794002002,TURA,TURA,WEST GARO HILL ,MEGHALAYA
SBIN0000199,STATE BANK OF INDIA,SBIN0000199,700002243,ULUBERIA,ULUBERIA,HOWRAH ,WEST BENGAL
SBIN0000200,STATE BANK OF INDIA,SBIN0000200,209002075,UNNAO,UNNAO,UNNAV ,UTTAR PRADESH
SBIN0000201,STATE BANK OF INDIA,SBIN0000201,221002002,VARANASI,VARANASI,VARANASI,UTTAR PRADESH
SBIN0000202,STATE BANK OF INDIA,SBIN0000202,721002103,KHARAGPUR,KHARAGPUR,EAST MEDINIPUR ,WEST BENGAL
SBIN0000203,STATE BANK OF INDIA,SBIN0000203,854002202,KATIHAR,KATIHAR,KATIHAR,BIHAR
SBIN0000204,STATE BANK OF INDIA,SBIN0000204,275002002,GHOSI,MAU,MAU,UTTAR PRADESH
SBIN0000205,STATE BANK OF INDIA,SBIN0000205,700002071,NEW ALIPORE,KOLKATA,KOLKATA,WEST BENGAL
SBIN0000206,STATE BANK OF INDIA,SBIN0000206,210002003,RATH,RATH,HAMIRPUR,UTTAR PRADESH
SBIN0000207,STATE BANK OF INDIA,SBIN0000207,834002004,HATIA,RANCHI,RANCHI,JHARKHAND
SBIN0000208,STATE BANK OF INDIA,SBIN0000208,230002012,KUNDA,KUNDA,PRATAPGARH,UTTAR PRADESH
SBIN0000209,STATE BANK OF INDIA,SBIN0000209,736002502,DINHATA,COOCHBEHAR,COOCHBEHAR,WEST BENGAL
SBIN0000210,STATE BANK OF INDIA,SBIN0000210,273002064,PHARENDA,PHARENDA,MAHARAJGANJ,UTTAR PRADESH
SBIN0000211,STATE BANK OF INDIA,SBIN0000211,221002003,"BHU,VARANASI",LUCKNOW,VARANASI,UTTAR PRADESH
SBIN0000212,STATE BANK OF INDIA,SBIN0000212,834002003,DORANDA,RANCHI,RANCHI,JHARKHAND
SBIN0000213,STATE BANK OF INDIA,SBIN0000213,815002102,JAMTARA,JAMTARA,JAMTARA,JHARKHAND
SBIN0000214,STATE BANK OF INDIA,SBIN0000214,797002102,KOHIMA,KOHIMA,KOHIMA,NAGALAND
