ID,BANKNAME,IFSC_CODE,MICR,BRANCH,POSTAL ADDRESS,CONTACT,CENTRE,DISTRICT,STATE
SMBC0000001,Sumitomo Mitsui Banking Corporation,SMBC0000001,110-240-270,NEW DELHI,"13TH FLOOR, HINDUSTAN TIMES HOUSE, 18-20 KASTURBA GANDHI MARG, NEW  DELHI-110001.",-47689175,NEW DELHI,NEW DELHI,NEW DELHI
