ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
KCBL0000002,Kapole Cooperative Bank,KCBL0000002,400076002,LOKHAND JATHA,"STEEL CENTRE, SANT TUKARAM ROAD, MASJID BANDAR, MUMBAI - 400 009",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000003,Kapole Cooperative Bank,KCBL0000003,400076003,VILE PARLE (WEST),"SAMRUDHHI BUILDING, GROUND FLOOR, PLOT NO 127, VALLABHBHAI ROAD, VILE PARLE (W) MUMBAI - 400 056",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000004,Kapole Cooperative Bank,KCBL0000004,400076004,MALAD (WEST),"KAPOL WADI, MARVE ROAD, MALAD (W), MUMBAI - 400 064",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000005,Kapole Cooperative Bank,KCBL0000005,400076005,GHATKOPAR (EAST),"LADKORBAI KAPOL WADI, GHATKOPAR (W), MUMBAI - 4000 86",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000006,Kapole Cooperative Bank,KCBL0000006,400076006,KALBADEVI,"19/21, PICKET X ROAD, KAPOL BANK BLDG. KALBADEVI, MUMBAI - 400 002",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000007,Kapole Cooperative Bank,KCBL0000007,400076007,BORIVALI (WEST),"BHANDARKAR BHAVAN, S.V.ROAD, BORIVALI (W), MUMBAI - 400 092",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000008,Kapole Cooperative Bank,KCBL0000008,400076008,NALASOPARA (EAST),"MEHTA CHAMBERS, ARCHOLE RD, NALASOPARA (E)- THANE ",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000009,Kapole Cooperative Bank,KCBL0000009,400076009,KANDIVALI (WEST),"ROYAL HOUSE, 1ST FLOOR, MATHURADAS ROAD, KANDIVALI (W), MUMBAI - 400 067",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000010,Kapole Cooperative Bank,KCBL0000010,400076010,BHAYANDER (EAST),"GODDEO NAKA, TULSI PRASAD CHAMBER, 1ST FLOOR, OPP: SHIV SENA OFF. BHAYANDER (E), THANE - 401105",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000011,Kapole Cooperative Bank,KCBL0000011,400076011,VILE PARLE (EAST),"107/108, SHYAM KAMAL BLDG. NEAR B.N.AGRAWAL MARKET, VILE PARLE(E)-MUMBAI- 400 069",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000012,Kapole Cooperative Bank,KCBL0000012,400076012,MULUND (WEST),"SHOP NO. 3,4,5, JAY COMMERCIAL PLAZA, S.L.ROAD, MULUND  (W)- MUMBAI - 400 086",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000013,Kapole Cooperative Bank,KCBL0000013,400076013,FORT,"VITHALDAS CHAMBER, GROUND FLOOR, 8, HOMI MODY STREET, FORT, MUMBAI - 400 001",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000014,Kapole Cooperative Bank,KCBL0000014,400076014,VASHI (TURBE),"K-32, SECTOR -19, APMC MASALA MARKET, TURBE, NAVI MUMBAI - 400 019",,NAVI MUMBAI,NAVI MUMBAI,MAHARASHTRA
KCBL0000015,Kapole Cooperative Bank,KCBL0000015,400076015,ANDHERI (EAST),"SYNDICATE CHAMBER, 1ST FLOOR, 21, SAHAR ROAD, ANDHERI (E) - MUMBAI - 400 069",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL00000SC,Kapole Cooperative Bank,KCBL00000SC,400076001,SERVICE CENTER,"127, SAMRUDHHI BUILDING, 1ST FLOOR, VALLABHBHAI ROAD, VILE PARLE WEST , MUMBAI - 400 056",,MUMBAI,MUMBAI,MAHARASHTRA
KCBL0000102,Kapole Cooperative Bank,KCBL0000102,395076002,SURAT,"U1-U2, METRO TOWER, RING ROAD, SURAT - 395 003",,SURAT,SURAT,GUJARAT
KCBL00BRN01,Kapole Cooperative Bank,KCBL00BRN01,400076001,ADMINISTRATIVE OFFICE,"1402 / 1403, DALAMAL TOWER, 211 NARIMAN POINT, MUMBAI - 400 021",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
