ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
TJSB0000001,The Thane Janata Sahakari Bank Ltd,TJSB0000001,400109001,MUMBAI HEAD OFFICE,"""MADHUKAR BHAVAN"", ROAD NO.16, WAGLE ESTATE,THANE(W)-400604.",022-25838500,THANE,THANE,MAHARASHTRA
TJSB0000002,The Thane Janata Sahakari Bank Ltd,TJSB0000002,400109002,MAIN BRANCH,"MADHUMALATI, VEER SAVARKAR PATH, THANE(W)-400604",022-25340916,THANE,THANE,MAHARASHTRA
TJSB0000003,The Thane Janata Sahakari Bank Ltd,TJSB0000003,400109003,NAUPADA BRANCH,"ANANT LAXMI CHAMBERS, SHIVAJI NAGAR, OFF GOKHALE ROAD, THANE(W)-400602",022-25403354,THANE,THANE,MAHARASHTRA
TJSB0000004,The Thane Janata Sahakari Bank Ltd,TJSB0000004,400109004,WAGLE ESTATE BRANCH,"SHOP NO.10 & 11, TIP TOP PLAZA, L.B.S.ROAD, WAGLE ESTATE, THANE(W)-400602",022-25821442,THANE,THANE,MAHARASHTRA
TJSB0000005,The Thane Janata Sahakari Bank Ltd,TJSB0000005,400109005,RABODI K'VILLA BRANCH,"79 K'VILLA, RABODI, NEAR HOLY CROSS HIGH SCHOOL, THANE(W)-400601",022-25344247,THANE,THANE,MAHARASHTRA
TJSB0000006,The Thane Janata Sahakari Bank Ltd,TJSB0000006,400109006,THANE (EAST) BRANCH,"BHIVARA BHAVAN, TILAK NAGAR, THANE(E)-400603",022-25324330,THANE,THANE,MAHARASHTRA
TJSB0000007,The Thane Janata Sahakari Bank Ltd,TJSB0000007,400109007,VARTAK NAGAR BRANCH,"LAXMI INDUSTRIAL COMPLEX, VARTAK NAGAR NAKA, THANE(W)-400606",022-25856507,THANE,THANE,MAHARASHTRA
TJSB0000008,The Thane Janata Sahakari Bank Ltd,TJSB0000008,400109008,PANCHPAKHADI BRANCH,"VEERUL, NEAR TMC, PANCH PAKHADI, THANE(W)-400602",022-25362011,THANE,THANE,MAHARASHTRA
TJSB0000009,The Thane Janata Sahakari Bank Ltd,TJSB0000009,400109009,KHOPAT BRANCH,"GOLDEN HEAVENS APT., NEAR PRATAP CINEMA, POKHRAN RD. NO.1, THANE(W)-400601",022-25472766,THANE,THANE,MAHARASHTRA
TJSB0000010,The Thane Janata Sahakari Bank Ltd,TJSB0000010,400109010,AIROLI BRANCH,"DATTATRAY MAHARAJ SOCIETY, PLOT NO.6, SECTOR 8, AIROLI, NAVI MUMBAI-400705",022-27695551,NEW BOMBAY,THANE,MAHARASHTRA
TJSB0000011,The Thane Janata Sahakari Bank Ltd,TJSB0000011,400109011,SHREE NAGAR BRANCH,"SHREENAGAR HOUSING COMPLEX, MARKET BUILDING, SHREENAGAR, THANE(W)-400604",022-25833949,THANE,THANE,MAHARASHTRA
TJSB0000012,The Thane Janata Sahakari Bank Ltd,TJSB0000012,400109012,VASHI BRANCH,"1, APSARA BLDG., PLOT NO.51, SEC .17, VASHI, NAVI MUMBAI-400703",022-27894143,NEW BOMBAY,THANE,MAHARASHTRA
TJSB0000013,The Thane Janata Sahakari Bank Ltd,TJSB0000013,400109013,MULUND(W) BRANCH,"MARUTI ASHISH, OFF J.N ROAD, OPP APNA BAZAR, MULUND(W)-400080",022-25690019,MUMBAI,GREATER BOMBAY,MAHARASHTRA
TJSB0000014,The Thane Janata Sahakari Bank Ltd,TJSB0000014,400109014,KALWA BRANCH,"JAGRUTI APARTMENT, SHIVAJI CHOWK, KALWA NAKA, KALWA(W)-400605",022-25304954,THANE,THANE,MAHARASHTRA
TJSB0000015,The Thane Janata Sahakari Bank Ltd,TJSB0000015,400109015,GHATKOPAR BRANCH,"ARIHANT DARSHAN', JUNCTION OF TILAK ROAD & HINGWALA LANE, GHATKOPAR(E),MUMBAI-400077",022-25119597,MUMBAI,GREATER BOMBAY,MAHARASHTRA
TJSB0000016,The Thane Janata Sahakari Bank Ltd,TJSB0000016,422109002,NASHIK BRANCH,"2, 'SUYOJIT SANKUL', NEAR RAJIV GANDHI BHAVAN, SHARANPUR ROAD,NASHIK-422002",0253-2575856,NASHIK,NASHIK,MAHARASHTRA
TJSB0000017,The Thane Janata Sahakari Bank Ltd,TJSB0000017,411109016,DECCAN GYMKHANA BRANCH,"1264/1, WRANGLER PARANJPE ROAD, JANGALI MAHARAJ ROAD, DECCAN GYMKHANA, PUNE-411004",020-25536316,PUNE,PUNE,MAHARASHTRA
TJSB0000018,The Thane Janata Sahakari Bank Ltd,TJSB0000018,411109017,SADASHIVPETH BRANCH,"ASHTANGA AYURVED MAHAVIDYALAYA, 2062, SADASHIV PETH, PUNE-411030",020-24327771,PUNE,PUNE,MAHARASHTRA
TJSB0000019,The Thane Janata Sahakari Bank Ltd,TJSB0000019,400109016,VILE PARLE BRANCH,"VISHWANATH BHAVAN, CORNER OF P.M.ROAD AND NEHRU ROAD, VILE-PARLE(E), MUMBAI-400057",022-26165323,MUMBAI,GREATER BOMBAY,MAHARASHTRA
TJSB0000020,The Thane Janata Sahakari Bank Ltd,TJSB0000020,400109017,DOMBIVALI(E) BRANCH,"TIRUPATI DARSHAN, FATEH ALI RD., NEAR BHANU NAGAR, DOMBIVALI(E)-421201",0251-2434417,DOMBIVLI,THANE,MAHARASHTRA
TJSB0000021,The Thane Janata Sahakari Bank Ltd,TJSB0000021,422109002,GANGAPUR ROAD BRANCH,"1-3, GROUND FLOOR, NAV-RACHANA VIDYALAYA COMPLEX, SAVARKAR NAGAR, GANGAPUR ROAD, NASHIK-422013",0253-2340007,NASHIK,NASHIK,MAHARASHTRA
