ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
SYNB0000100,Syndicate Bank,SYNB0000100,575025006,MANGALORE HAMPANKATTA (MAIN),"LIGHT HOUSE HILL ROAD , HAMPANKATTA , MANGALORE ,  , DAKSHINA KANNADA , KARNATAKA , 575 001",,MANGALORE,DAKSHINA KANNADA,KARNATAKA
SYNB0000101,Syndicate Bank,SYNB0000101,575025006,R O : MANGALORE,"2ND FLOOR, LIGHT HOUSE HILL ROAD, HAMPANKATTA, MANGALORE 575 001",8242429809,MANGALORE,DAKSHINA KANNADA,KARNATAKA
SYNB0000103,Syndicate Bank,SYNB0000103,575025005,MANGALORE CAR STREET,"1ST FLOOR KORAGAPPA KRUPA BLDG , KULUR FERRY ROAD , ALAKE , MANGALORE , DAKSHINA KANNADA , KARNATAKA , 575 003",,MANGALORE,DAKSHINA KANNADA,KARNATAKA
SYNB0000104,Syndicate Bank,SYNB0000104,575025012,MANGALORE MISSION STREET,"MISSION STREET , MANGALORE ,  ,  , DAKSHINA KANNADA , KARNATAKA , 575 001",,MANGALORE,DAKSHINA KANNADA,KARNATAKA
SYNB0000105,Syndicate Bank,SYNB0000105,575025007,MANGALORE KADRI,"15-8-428 , KADRI ROAD , MANGALORE ,  , DAKSHINA KANNADA , KARNATAKA , 575 003",,MANGALORE,DAKSHINA KANNADA,KARNATAKA
SYNB0000106,Syndicate Bank,SYNB0000106,575025008,MANGALORE KANKANADY,"DR LP FERNANDIS MEMORIAL BLDG , FATHER MULLERS CIRCLE , KANKANADY , MANGALORE , DAKSHINA KANNADA , KARNATAKA , 575 002",,MANGALORE,DAKSHINA KANNADA,KARNATAKA
SYNB0000107,Syndicate Bank,SYNB0000107,575025011,MANGALORE KULSHEKAR,"JAYASHREE GATE , SACRED  HEART  BUILDING , KULSHEKAR , MANGALORE , DAKSHINA KANNADA , KARNATAKA , 575 005",,MANGALORE,DAKSHINA KANNADA,KARNATAKA
SYNB0000109,Syndicate Bank,SYNB0000109,NON-MICR,UDUPI CAR STREET,"10-1-98 ,  , CAR STREET , UDUPI , UDUPI , KARNATAKA , 576 101",,UDUPI,UDUPI,KARNATAKA
SYNB0000110,Syndicate Bank,SYNB0000110,NON-MICR,UDUPI CATHOLIC CENTRE (MAIN),"SYNDICATE TOWERS , PO BOX NO.38 , CATHOLIC CENTRE , UDUPI , UDUPI , KARNATAKA , 576 101",,UDUPI,UDUPI,KARNATAKA
SYNB0000111,Syndicate Bank,SYNB0000111,NON-MICR,MANIPAL,"PB NO 13 ,  , MANIPAL ,  , UDUPI , KARNATAKA , 576 104",,MANIPAL(SHIVALLI),UDUPI,KARNATAKA
SYNB0000112,Syndicate Bank,SYNB0000112,NON-MICR,BRAHMAVAR,"NO 2/86/A1 , SRI DURGALAKSHMI COMPLEX , NEAR BUS STAND , BRAHMAVAR , UDUPI , KARNATAKA , 576 213",,BRAHMAVARA,UDUPI,KARNATAKA
SYNB0000113,Syndicate Bank,SYNB0000113,NON-MICR,KUNDAPUR (MAIN),"P B NO 10 , KAMATH BUILDING , KUNDAPUR ,  , UDUPI , KARNATAKA , 576 201",,UDUPI,UDUPI,KARNATAKA
SYNB0000114,Syndicate Bank,SYNB0000114,NON-MICR,KARKALA,"A S ROAD ,  , KARKALA ,  , UDUPI , KARNATAKA , 574 104",,KARKALA,UDUPI,KARNATAKA
SYNB0000115,Syndicate Bank,SYNB0000115,NON-MICR,NITTE,"NITTE EDUCATION TRUST CAMPUS , POST NITTE ,  ,  , UDUPI , KARNATAKA , 574 110",,UDUPI,UDUPI,KARNATAKA
SYNB0000116,Syndicate Bank,SYNB0000116,NON-MICR,KADEKAR,"KADEKAR , RAJAGOPALAKRISHNA RAO ROAD , KADEKAR ,  , UDUPI , KARNATAKA , 576 104",,KADEKAR,UDUPI,KARNATAKA
SYNB0000117,Syndicate Bank,SYNB0000117,575025021,MULKI,"MAIN ROAD , NOOR COMPLEX , 1ST FLOOR , MULKI , DAKSHINA KANNADA , KARNATAKA , 574 154",,MULKI,DAKSHINA KANNADA,KARNATAKA
SYNB0000118,Syndicate Bank,SYNB0000118,NON-MICR,BARKUR,"CAR STREET ,  , BARKUR ,  , UDUPI , KARNATAKA , 576 210",,BARKUR,UDUPI,KARNATAKA
SYNB0000119,Syndicate Bank,SYNB0000119,NON-MICR,BASRUR,"BANK STREET,BASRUR, KUNDAPUR TALUK,,,UDUPI DIST,  PIN 576 211",,BASRUR,UDUPI,KARNATAKA
SYNB0000120,Syndicate Bank,SYNB0000120,NON-MICR,BELTHANGADY,"MAIN ROAD ,  , BELTHANGADY ,  , DAKSHINA KANNADA , KARNATAKA , 574 214",,BELTHANGADY,DAKSHINA KANNADA,KARNATAKA
SYNB0000121,Syndicate Bank,SYNB0000121,NON-MICR,BAILUR,"VASUNDHARA BUILDING, MAIN ROAD , BAILUR ,  ,  , UDUPI , KARNATAKA , 574 102",,BAILUR,UDUPI,KARNATAKA
SYNB0000122,Syndicate Bank,SYNB0000122,NON-MICR,BYNDOOR,"MAIN ROAD , BYNDOOR , KUNDAPUR TQ ,  , UDUPI , KARNATAKA , 576 214",,BYNDOOR,UDUPI,KARNATAKA
SYNB0000123,Syndicate Bank,SYNB0000123,NON-MICR,GANGULLI,"BUNDER ROAD , GANGULLI ,  ,  , UDUPI , KARNATAKA , 576 216",,UDUPI,UDUPI,KARNATAKA
SYNB0000124,Syndicate Bank,SYNB0000124,575025023,GURPUR,"NO 5/23A, SCHOOL ROAD , GURPUR, MANGALORE TALUK ,  ,  , DAKSHINA KANNADA , KARNATAKA , 574 145",,DAKSHINA KANNADA,DAKSHINA KANNADA,KARNATAKA
SYNB0000125,Syndicate Bank,SYNB0000125,NON-MICR,KAUP,"MAIN ROAD , KAUP , UDUPI TQ ,  , UDUPI , KARNATAKA , 574 106",,UDUPI,UDUPI,KARNATAKA
SYNB0000126,Syndicate Bank,SYNB0000126,NON-MICR,HEBRI,"SHENOY BUILDING , MAIN ROAD , HEBRI ,  , UDUPI , KARNATAKA , 576 112",,HEBRI,UDUPI,KARNATAKA
SYNB0000127,Syndicate Bank,SYNB0000127,NON-MICR,KEMMANNU,"OPP ST THERESAS CHURCH , KEMMANNU , UDUPI TALUK ,  , UDUPI , KARNATAKA , 576 115",,UDUPI,UDUPI,KARNATAKA
SYNB0000128,Syndicate Bank,SYNB0000128,575025036,MOODABIDRI,"MAIN ROAD,MOODABIDRI,,,DAKSHINA KANNADA,KARNATAKA,574 227",,MOODABIDRI,DAKSHINA KANNADA,KARNATAKA
SYNB0000129,Syndicate Bank,SYNB0000129,574025110,PALIMAR,"MAIN ROAD,PALIMAR,,,PIN-574 112",0820-2555098,PALIMAR,UDUPI,KARNATAKA
SYNB0000130,Syndicate Bank,SYNB0000130,NON-MICR,PERDOOR,"MAIN ROAD,PERDOOR,UDUPI TQ,,UDUPI DIST,  PIN 576 124",,PERDOOR,UDUPI,KARNATAKA
SYNB0000131,Syndicate Bank,SYNB0000131,NON-MICR,SALIGRAMA,"P B NO 1,MAIN ROAD,SALIGRAMA,,UDUPI DIST,  PIN 576 225",,SALIGRAMA,UDUPI,KARNATAKA
SYNB0000132,Syndicate Bank,SYNB0000132,NON-MICR,SHANKARANARAYANA,"PADMAVATHI NILAYA,SIDDAPUR ROAD,SHANKARANARAYANA,KUNDAPUR TQ,UDUPI DIST,  PIN 576 227",,SHANKARANARAYANA,UDUPI,KARNATAKA
SYNB0000133,Syndicate Bank,SYNB0000133,NON-MICR,MALPE,"5/73 VADABHANDESHWARA ROAD,OPP JUMMA MASJID,,P O MALPE,UDUPI,KARNATAKA,576 118",,UDUPI,UDUPI,KARNATAKA
SYNB0000134,Syndicate Bank,SYNB0000134,NON-MICR,PUTTUR,"DOOR NO 17 175D,,MANGALORE MERCARA ROAD,PUTTUR,DAKSHINA KANNADA,KARNATAKA,574 201",,MANGALORE,DAKSHINA KANNADA,KARNATAKA
SYNB0000135,Syndicate Bank,SYNB0000135,NON-MICR,PANEMANGALORE,"MAIN ROAD,PANEMANGALORE,,,DAKSHINA KANNADA DIST,  PIN 574 231",,PANEMANGALORE,DAKSHINA KANNADA,KARNATAKA
SYNB0000136,Syndicate Bank,SYNB0000136,575025028,KINNIGOLI,"MAIN ROAD,KINNIGOLI,,,DAKSHINA KANNADA,KARNATAKA,574 150",,KINNIGOLI,DAKSHINA KANNADA,KARNATAKA
SYNB0000137,Syndicate Bank,SYNB0000137,575025030,BANTWAL,"MAIN ROAD,BANTWAL,,,DAKSHINA KANNADA,KARNATAKA,574 211",,SIDDAKATTE(BANTWAL TALUK,DAKSHINA KANNADA,KARNATAKA
SYNB0000138,Syndicate Bank,SYNB0000138,NON-MICR,PADUBIDRI,"MAIN ROAD,MEERA COMPLEX,PADUBIDRI,,UDUPI,KARNATAKA,574 111",,UDUPI,UDUPI,KARNATAKA
SYNB0000139,Syndicate Bank,SYNB0000139,NON-MICR,SULLIA,"S V M BUILDING,MAIN ROAD,SULLIA,,DAKSHINA KANNADA,KARNATAKA,574 239",,SULLIA,DAKSHINA KANNADA,KARNATAKA
SYNB0000140,Syndicate Bank,SYNB0000140,NON-MICR,UPPINANGADY,"DOOR NO 4-80,BANK ROAD,UPPINANGADY,PUTTUR TQ,DAKSHINA KANNADA DIST,  PIN 574 241",,UPPINANGADY,DAKSHINA KANNADA,KARNATAKA
