ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
AMCB0660013,The Ahmedabad Merc. Cooperative Bank,AMCB0660013,380066013,PANKORNAKA,"OPP. JUMMA MASZID, PANKORENAKA, AHMEDABAD-380001",079-25320430,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660014,The Ahmedabad Merc. Cooperative Bank,AMCB0660014,380066014,VATVA,"PLOT NO.20/1, PHASE- I YAMUNA INDUSTRIAL ESTATE, OPP. NEO PLAST, G.I..D.C. , VATVA , AHMEDABAD 382 445","079-25896023,25894127",AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660015,The Ahmedabad Merc. Cooperative Bank,AMCB0660015,380066015,LATIBAZAR,"2,BHAVNA SOCIETY, GITAMANDIR ROAD, AHMEDABAD-380022",079-25399122.25394391,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660016,The Ahmedabad Merc. Cooperative Bank,AMCB0660016,380066016,NAVRANGPURA,"AMCO HOUSE, NR. STADIUM CIRCLE, NAVRANGPURA, AHMEDABAD-380009","079-26421412,26424429",AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660017,The Ahmedabad Merc. Cooperative Bank,AMCB0660017,380066017,ISANPUR,"NIRMAL LAXMI HALL BLDG., ISANPUR VATVA ROAD, ISANPUR, AHMEDABAD-382443",079-25734506,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660018,The Ahmedabad Merc. Cooperative Bank,AMCB0660018,380066018,SATELITE,"MANSI COMPLEX, PREMCHAND NAGAR ROAD, SATELLITE, AHMEDABAD-380015",079-26754428,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660019,The Ahmedabad Merc. Cooperative Bank,AMCB0660019,380066019,MEMNAGAR,"OLWAY HOUSE, GURUKUL ROAD, MEMNAGAR, AHMEDABAD-380052",079-27412739,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660020,The Ahmedabad Merc. Cooperative Bank,AMCB0660020,380066020,AYOJANNAGAR,"SAHJANAND TOWER, OPP JIVRAJPARK BUS STAND,  JIVRAJPARK,. AHMEDABAD-380015",079-26820524,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660021,The Ahmedabad Merc. Cooperative Bank,AMCB0660021,380066021,BAPUNAGAR,"S.K.COMPLEX, NR.MANGALTIRTH HOSPITAL,  INDIA COLONY ROAD, BAPUNAGAR, AHMEDABAD-382350",079-22770015,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660022,The Ahmedabad Merc. Cooperative Bank,AMCB0660022,380066022,SOLAROAD,"VIRAT COMPLEX, SOLA ROAD,  BHUYANGDEV,  AHMEDABAD-380061",079-27438077,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660023,The Ahmedabad Merc. Cooperative Bank,AMCB0660023,380066023,DEHGAM,"SARDAR SHOPING CENTRE, DEHGAM-382305",952716-232879,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660024,The Ahmedabad Merc. Cooperative Bank,AMCB0660024,400066002,MUMBAI,"126 NARAYAN DHURU STREET, NAGDEVI, MUMBAI-400 003","022-23448972,23427318",MUMBAI,GREATER BOMBAY,MAHARASHTRA
AMCB0660025,The Ahmedabad Merc. Cooperative Bank,AMCB0660025,APPLIED FOR,CHANDKHEDA,"HIGHWAY MALL,1ST FLOOR, SHOP NO.112,112/A,114&115, NR. AMTS BUS STAND, KALOL HIGHWAY, CHANDKHEDA, AHMEDABAD-382424",,AHMEDABAD,AHMEDABAD,GUJARAT
AMCB0660026,The Ahmedabad Merc. Cooperative Bank,AMCB0660026,APPLIED FOR,CHANDLODIA,"1ST FLOOR, SILVERSTAR COMPLEX, NR. CHANDLODIA OVERBRIDGE, CHANDLODIA-GOTA ROAD, CHANDLODIA, AHMEDABAD-382481",,AHMEDABAD,AHMEDABAD,GUJARAT
