ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
NTBL0AGR072,The Nainital Bank Ltd,NTBL0AGR072,282184002,AGRA,"KENDRIYA HINDI SANSTHAN ROAD, KHANDARI CROSSING, AGRA (UP)",0562-2530642,AGRA,AGRA,UTTAR PRADESH
NTBL0ALM002,The Nainital Bank Ltd,NTBL0ALM002,,ALMORA,"L.R.SAH ROAD, ALMORA (UTTARAKHAND)",05962-230030,ALMORA,ALMORA,UTTARAKHAND
NTBL0ALM082,The Nainital Bank Ltd,NTBL0ALM082,,LOWAR MALL,"LOWER MALL ROAD ,ALMORA, 263601, UTTARAKHAND",05962-231701,ALMORA,ALMORA,UTTARAKHAND
NTBL0BAG012,The Nainital Bank Ltd,NTBL0BAG012,,BAGESHWAR,"VIKRANT SHOPING COMPLEX,CHOWK BAZAR, BAGESHWAR (UTTARAKHAND)",05963-220023,BAGESHWAR,BAGESHWAR,UTTARAKHAND
NTBL0BAH018,The Nainital Bank Ltd,NTBL0BAH018,,BAHERI,"NAINITAL ROAD, BAHERI 243201, BAREILLY (U.P)",0582-2222054,BAHERI,BAREILLY,UTTAR PRADESH
NTBL0BAI019,The Nainital Bank Ltd,NTBL0BAI019,,BAILPARAO,"BAILPARAO , NAINITAL (UTTARAKHAND)",05947-286023,BAILPARAO,NAINITAL,UTTARAKHAND
NTBL0BAN035,The Nainital Bank Ltd,NTBL0BAN035,,BANLEKH,"VIA-DOFAR, BANLEKH BAGESHWAR (UTTARAKHAND)",05963-212240,AKSORA,BAGESHWAR,UTTARAKHAND
NTBL0BAR022,The Nainital Bank Ltd,NTBL0BAR022,243184001,BAREILLY,"46, CIVIL LINES, BAREILLY 243001 (U.P.)",0581-2578520,BAREILLY,BAREILLY,UTTAR PRADESH
NTBL0BAR029,The Nainital Bank Ltd,NTBL0BAR029,,BARA,"KICHHA-SITARGANJ ROAD, VILL & PO-BARA",05944-236622,BARA,UDHAM SINGH NAGAR,UTTARAKHAND
NTBL0BAR075,The Nainital Bank Ltd,NTBL0BAR075,243184002,"PRABHAT NAGAR , BAREILLY","PRABHAT PUBLIC HIGHER SECONDARY SCHOOL, PRABHAT NAGAR, BAREILLY (U.P.)",0581-2320137,BAREILLY,BAREILLY,UTTAR PRADESH
NTBL0BAZ009,The Nainital Bank Ltd,NTBL0BAZ009,,BAZPUR,"RAMRAJ ROAD, BAZPUR, U.S.NAGAR (UTTARAKHAND)",05949-281050,BAZPUR,UDHAM SINGH NAGAR,UTTARAKHAND
NTBL0BHI010,The Nainital Bank Ltd,NTBL0BHI010,,BHIMTAL,"MALLITAL, BHIMTAL (NAINITAL)",05942-247037,BHIMTAL,NAINITAL,UTTARAKHAND
NTBL0BHI043,The Nainital Bank Ltd,NTBL0BHI043,,BHINGARARA,"BHINGRARA , CHAMPAWAT (UTTARAKHAND)",9837218767,BHINGARARA,CHAMPAWAT,UTTARAKHAND
NTBL0BHO084,The Nainital Bank Ltd,NTBL0BHO084,,BHOOR MAHOLIA,"BHOOR MAHOLIA,SITARGANJ ROAD ,KHATIMA 262308 (U S NAGAR) UTTRANCHAL",05943-250755,KHATIMA,UDHAM SINGH NAGAR,UTTARAKHAND
NTBL0BHO090,The Nainital Bank Ltd,NTBL0BHO090,,BHOWALI,"RAMGHAR ROAD ,BHOWALI-263132 (NAINITAL) UTTARAKHAND",05942-220086,BHOWALI,NAINITAL,UTTARAKHAND
NTBL0BIL081,The Nainital Bank Ltd,NTBL0BIL081,,BILASPUR,"PATEL NAGAR,OPP SHIV BAGH MANDI, BILASPUR -244921(RAMPUR) UP",0595-2412400,BILASPUR,RAMPUR,UTTAR PRADESH
NTBL0BUL048,The Nainital Bank Ltd,NTBL0BUL048,,BULANDSHAHR,"171, CIVIL LINES, BULANDSHAHAR (U.P.) 203001",05732-287319,BULANDSHAHR,BULANDSHAHR,UTTAR PRADESH
NTBL0CHA015,The Nainital Bank Ltd,NTBL0CHA015,,CHAMPAWAT,CHAMPAWAT (UTTARAKHAND),05965-230027,CHAMPAWAT,CHAMPAWAT,UTTARAKHAND
NTBL0CHA042,The Nainital Bank Ltd,NTBL0CHA042,,CHAUMEL,"CHAUMEL BAZAR, CHAUMEL, CHAMPAWAT (UTTARAKHAND)",05965-21111,CHAUMEL,CHAMPAWAT,UTTARAKHAND
NTBL0DEH057,The Nainital Bank Ltd,NTBL0DEH057,248184002,DEHRADUN,"58, RAJURA ROAD, NEAR MADHUBAN HOTEL, DEHRADUN",0135-2741852,DEHRADUN,DEHRA DUN,UTTARAKHAND
NTBL0DEH100,The Nainital Bank Ltd,NTBL0DEH100,248184003,HARIDWAR ROAD DEHRADUN,"6/1 HARIDWAR ROAD, NEAR CITY BANQUET - 248001",9410160280,DEHRADUN,DEHRA DUN,UTTARAKHAND
NTBL0DEH101,The Nainital Bank Ltd,NTBL0DEH101,248184004,SAHARANPUR ROAD DEHRADUN,"2 PRITY ENCLAVE SAHARANPUR ROAD, DEHRADUN-248171",9454515782,DEHRADUN,DEHRA DUN,UTTARAKHAND
NTBL0DEL032,The Nainital Bank Ltd,NTBL0DEL032,110184019,PANCHKUIAN ROAD,"C-36, P.K.ROAD, ABOVE LAHORE FURNITURE MART, NEW DELHI 01",011-23583606,DELHI,DELHI,DELHI
NTBL0DEL038,The Nainital Bank Ltd,NTBL0DEL038,110184002,"LAJPATNAGAR, DELHI","40-41, PUSHPA MARKET, CENTRAL MARKET, LAJPATNAGAR, NEW DELHI",011-29834225,DELHI,DELHI,DELHI
NTBL0DEL039,The Nainital Bank Ltd,NTBL0DEL039,110184004,"SHALIMARBAGH, DELHI","BH-8, BHAGWATI BHAWAN, SHALIMARBAGH, DELHI 110052",011-27495914,DELHI,DELHI,DELHI
NTBL0DEL040,The Nainital Bank Ltd,NTBL0DEL040,110184003,"TILAKNAGAR,  DELHI","8/33, TILAKNAGAR, NEW DELHI 110018",011-25987475,DELHI,DELHI,DELHI
NTBL0DEL047,The Nainital Bank Ltd,NTBL0DEL047,110184005,PATPARGANJ,"P-37, PANDAV  NAGAR, PATPARGANJ, DELHI",011-22750529,DELHI,DELHI,DELHI
NTBL0DEL049,The Nainital Bank Ltd,NTBL0DEL049,110184006,"PITAMPURA , DELHI","SATABDI HOUSE, PLOTNO. 3, COMMERCIAL COMPLEX, ROHIT KUNJ, WEST PITAMPURA 110034, DELHI",011-27351524,DELHI,DELHI,DELHI
NTBL0DEL053,The Nainital Bank Ltd,NTBL0DEL053,110184009,"I.P. EXTENSION, DELHI","VIVEKANAND INTERNATIONAL SCHOOL, I.P. EXTENSION, DELHI 92",011-22232950,DELHI,DELHI,DELHI
NTBL0DEL059,The Nainital Bank Ltd,NTBL0DEL059,110184011,PAPPANKALAN(DWARKA),"29/2, VIJAY ENCLAVE, PALAM DABRI ROAD, DWARKA, DELHI",011-25055006,KAPAS  HERA,DELHI,DELHI
