ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
JJSB0000001,Jalgaon Janata Sahkari Bank Ltd,JJSB0000001,,HEAD OFFICE,"""SEVA"", 117/119, NAVI PETH, JALGAON-425 001",,,,
JJSB0000002,Jalgaon Janata Sahkari Bank Ltd,JJSB0000002,425507002,DANA BAJAR,"MADHAV KUNJ,99,POLAN PETH, CTS.NO.1948 A, JALGAON – 425 001",,,,
JJSB0000003,Jalgaon Janata Sahkari Bank Ltd,JJSB0000003,425507003,MARKET YARD  JALGAON,"KRISHI UTPANNA BAZAR SAMITI, AJINTHA ROAD, JALGAON – 425003",,,,
JJSB0000004,Jalgaon Janata Sahkari Bank Ltd,JJSB0000004,425507004,STATION ROAD,"KESHAV KRIPA,CTS NO.2117/3, NAVI PETH, JALGAON – 425 001",,,,
JJSB0000005,Jalgaon Janata Sahkari Bank Ltd,JJSB0000005,425507005,OMKARESHWAR,"BALWANT,GAT NO.432+492/1+568, NEAR OMKARESHWAR MANDIR, 50,JAY NAGAR, JALGAON – 425002",,,,
JJSB0000006,Jalgaon Janata Sahkari Bank Ltd,JJSB0000006,424507001,DHULE,"CTS.NO.1461A, SHRI.DATTABARI BHAVAN,MAHARANAPRATAP CHOUK,NEAR SWASTIK CINEMA,, DHULE – 424 001 ",,,,
JJSB0000007,Jalgaon Janata Sahkari Bank Ltd,JJSB0000007,425507002,DEOPUR,"MAIN ROAD, OLD AGRA HIGHWAY, CTS NO.4493,GF+BASEMENT, DEOPUR, DHULE – 424 001",,,,
JJSB0000008,Jalgaon Janata Sahkari Bank Ltd,JJSB0000008,425507501,SAVDA,"INDIRA GANDHI CHOWK, MAIN ROAD,CTS NO.1860, SAVADA, TALUKA – RAVER, DIST – JALGAON, PIN – 425502",,,,
JJSB0000009,Jalgaon Janata Sahkari Bank Ltd,JJSB0000009,425507502,BODWAD,"GPH NO. – 2501 & 2591, CTS NO. – 2583 & 2691, “SARLABAI MILAPCHAND LALWANI” SHOPING COMPLEX, MAIN ROAD, BODWAD, DIST – JALGAON",,,,
JJSB0000010,Jalgaon Janata Sahkari Bank Ltd,JJSB0000010,425507101,BHUSAWAL,"KINHIKAR VILLA,HOUSE NO.1/5711/572, VITTHAL MANDIR WARD, NEAR BAZARPETH POLICE STATION, BHUSAWAL, DIST – JALGAON, PIN – 425201",,,,
JJSB0000011,Jalgaon Janata Sahkari Bank Ltd,JJSB0000011,425507152,AMALNER,"T.P.NO.60/3/1, OPP.MUNICIPLE SHOPPING COMPLEX, AMALNER, DIST – JALGAON, PIN – 425401",,,,
JJSB0000012,Jalgaon Janata Sahkari Bank Ltd,JJSB0000012,424507202,CHALISGAON,"SHOP NO.U15-17,18,25,GAYATRI PLAZA,BHADGAON ROAD, NEHARU CHOUK SIGNAL POINT, CHALISGAON, DIST – JALGAON, PIN – 424101 ",,,,
JJSB0000013,Jalgaon Janata Sahkari Bank Ltd,JJSB0000013,425507202,NANDURBAR,"GHAR NO.577/A, PARDESHI PURA, NANDURBAR – 425412",,,,
JJSB0000014,Jalgaon Janata Sahkari Bank Ltd,JJSB0000014,425507009,GANESH COLONY,"13,GANESH COLONY, SEVEN SQUARE ROAD,CTS NO.8021, JALGAON – 425 002",,,,
JJSB0000015,Jalgaon Janata Sahkari Bank Ltd,JJSB0000015,425507006,NAVIPETH,"SEVA, 117/119,NAVI PETH, JALGAON – 425001",,,,
JJSB0000016,Jalgaon Janata Sahkari Bank Ltd,JJSB0000016,425507504,YAWAL,"OPP. POST OFFICE, MAIN ROAD,CTS NO.2361/64, YAWAL, DIST – JALGAON, PIN – 425301",,,,
JJSB0000017,Jalgaon Janata Sahkari Bank Ltd,JJSB0000017,425507505,JAMNER,"BALAJI MARKET, HOUSE NO.2378, JAMNER, DIST – JALGAON, PIN – 424206",,,,
JJSB0000018,Jalgaon Janata Sahkari Bank Ltd,JJSB0000018,443507501,KURHA KAKODA,"MAIN ROAD,BAZAR LANE, HOUSE NO.369,GROUND FLOOR, KURHA-KAKODA, TALUKA – MUKTAI NAGAR, DIST – JALGAON, PIN – 425306",,,,
JJSB0000019,Jalgaon Janata Sahkari Bank Ltd,JJSB0000019,422507002,NASHIK,"SHOP NO.3-6, MADHAV COMPLEX,NEAR ADARSHA SCHOOL, OLD AGRA ROAD, OPP CBS, NASHIK – 422007",,,,
JJSB0000020,Jalgaon Janata Sahkari Bank Ltd,JJSB0000020,425507007,VIVEKANAND,"PARIJAT SANKUL, SHOP NO. 16 & 17, SUYOG COLONY, GIRNA TANK ROAD, JALGAON – 425002",,,,
JJSB0000021,Jalgaon Janata Sahkari Bank Ltd,JJSB0000021,425507008,"NORTH MAHARASHTRA UNIVERSITY ,JALGAON","NORTH MAHARASTRA UNIVERSITY AREA, GAT NO.290/1/A GROUND FLOOR, BHAMBHORI, TAL –DHARANGAON, DIST – JALGAON, PIN – 425001",,,,
JJSB0000022,Jalgaon Janata Sahkari Bank Ltd,JJSB0000022,400082631,THANE,"OPP.GAVDEVI MANDIR,GOKHALE ROAD, 4,KRISHNAKALA BLDG.,NAUPADA, THANE (WEST) – 400602",,,,
JJSB0000023,Jalgaon Janata Sahkari Bank Ltd,JJSB0000023,400082630,FORT,"174,GROUD FLOOR, VARDHAMAN CHAMBERS, KAWASJI PATEL STREET, FORT, MUMBAI – 400001",,,,
JJSB0000024,Jalgaon Janata Sahkari Bank Ltd,JJSB0000024,431507003,AURANGABAD,"GULMANDI CHOUK, CTS.NO.5688,DIWAN DEVDI, AURANGABAD – 431001",,,,
JJSB0000025,Jalgaon Janata Sahkari Bank Ltd,JJSB0000025,422507003,"BHOSALA MILITARY SCHOOL,NASHIK","RAMRAJYA BLDG NO. 6, GROUND FLOOR, SHOP NO. 3, SAMARTH NAGAR, NASHIK – 422 005",,,,
JJSB0000026,Jalgaon Janata Sahkari Bank Ltd,JJSB0000026,444507302,KHAMGAON,"OPP. KELA HINDI HIGHSCHOOL,TULJAI COMPLEX,NANDURA ROAD ,KHAMGAON,TL-KHAMGAON,DIST-BULDHANA",,,,
