ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
SVCB0000001,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000001,NA,CORPORATE & ADMINISTRATIVE OFFICE,"SVC TOWER,NEHRU ROAD,SANTACRUZ,MUMBAI-400 055.",66999858,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000002,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000002,400089002,CUFFE PARDE,MAKER TOWERS-E  CUFFE PARADE  MUMBAI,91222189101/2183423,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000003,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000003,400089003,BANDRA,"C, CHITRAPUR CO-OPERATIVE SOCIET  27TH ROAD, TPS III  BANDRA (WEST) MUMBAI",26428562/26426280,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000004,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000004,400089004,BORIVALI BRANCH,"BAL VATSALAYA BLDG,KASTURBA CROSS RD NO-1,BORIVALI,MUMBAI-400 066",28058425 / 28086749,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000005,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000005,400089005,MATUNGA,"5, KANARA HOUSE, MOGUL LANE, MAHIM, MUMBAI  MOGUL LANE  MAHIM , MUMBAI",912224379927/4316813,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000006,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000006,400089006,S V MARG,"H/2,ANANDASHRAM,SHAMRAO VITHAL MARG,MUMBAI - 4000007",(022)23867924 / (022)23894564,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000007,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000007,400089007,SAKI NAKA,"YAMUNA SADAN,SAKIVIHAR ROAD  SAKINAKA,ANDHERI(EAST)  MUMBAI",912228522508/8520708,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000008,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000008,400089008,SANTACRUZ (W),"8/1, SARASWAT COLONY  TALMAKI ROAD  SANTACRUZ WEST, MUMBAI",26600584 / 26608726,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000009,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000009,400089009,SLEATER ROAD,"A/2,3,4 & 5  GANESH PRASAD  NAUSHIR BHARUCHA MARG, MUMBAI",912223811541/912223813571,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000010,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000010,400089010,VILE PARLE,"GEETANJALI, NEHRU ROAD,  VILE PARLE (EAST)  DIST. MUMBAI",912226133210/912226191507,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000011,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000011,400089011,GOREGAON,"12, UDYOG NAGAR, TIMESTAR BUILDI  NEAR KAMAT CLUB, S V ROAD  GOREGAON (WEST) MUMBAI",912228740578/912228754174,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000012,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000012,400089012,MANDVI,"82/84, ANAND BUILDING   KAZI SYED STREET, MANDVI   MUMBAI",23446206 /23420933,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000013,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000013,400089013,VERSOVA,7 SARKAR CORNER  J P ROAD  ANDHERI(WEST) MUMBAI,26251045 / 26234137,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000015,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000015,400089015,KALYAN,SAI VIHAR CHHATRAPATI SHIVAJI  PATH SHIVAJI CHOWK  KALYAN (WEST),95251 313479    / 211381,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000016,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000016,400089016,MULUND,"G-1,6,7,8  GANESH KRIPA R.H.B ROAD  MULUND (WEST), MUMBAI",25917840 / 25605735,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000017,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000017,400089017,MAHAKALI,SANSKRITI PARK  OPP.CANOSSA HIGH SCHOOL  ANDHERI(EAST) MUMBAI,28370781/ 28389556,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000018,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000018,400089018,GHATKOPAR,JAYANT ARCADE  JUNCTION OF M G RD&RAJAWADI NAKA  GHATKOPAR(EAST) MUMBAI,5153308/5165373,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000019,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000019,400089019,KANDIVALI (W),"NO. 6, GROUND FLOOR, MANEK NAGAR, M.G.ROAD, KANDIVLI (W), MUMBAI - 400067",28634490/28634975,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000020,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000020,400089020,CHEMBUR,"913,NATASHA PLAZA, OPP. MALHAR  HOTEL, STATION AVENUE ROAD,  D.K.SANDU MARG,CHEMBUR(E).MUMBAI",5235389/5244671,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000021,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000021,400089021,MALAD,"47/A, S.M.HOUSE LOURDES COLONY  ORLEM,MALAD WEST  MUMBAI",28069163/ 28638893,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000022,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000022,400089022,MIRA ROAD BRANCH,"ROYAL CHALLENGE BLDG,MIRA-BHAYENDER RD,DIST- THANE",28122372 / 28122373,NCC/THANE,THANE,MAHARASHTRA
SVCB0000023,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000023,400089023,THANE,"11/12,SITA VIHAR,DAMANI ESTATE  L.B.S MARG,NAUPADA  THANE(WEST)",25338715 / 25338706,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000024,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000024,400089024,VASHI,"JAYMANGAL OIL COMPLEX, APMC II  SECTOR 19-A, OPP. DANA BUNDER  VASHI TURBHE NAVI MUMBAI",27657651/7800682,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000025,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000025,400089025,KHAR BRANCH,"VANVARIA APPT,2ND ROAD CORNER,S V RD,KHAR(W),MUMBAI-400 052",26465991 / 26465992,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000026,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000026,400089026,VAKOLA BRANCH,"SVC TOWER,NEHRU ROAD,SANTACRUZ,MUMBAI-400 055.",56999702/703,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000027,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000027,400089027,GAMDEVI,"B/2, SARASWAT CO-OP., HSG. SOC., DR. KASHIBAI NAVRANGE MARG,OPP. GAMDEVI POLICE STATION, NEAR TELEPHONE EXCHANGE, MUMBAI -",23885013 / 56021501,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000030,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000030,400089030,KANDIVALI (E),"NIRMALA MEMORIAL FOUNDATION COLLEGE OF COMMERCE AND SCIENCE, ASHANAGAR, THAKUR COMPLEX, KANDIVILI(EAST), MUMBAI",26756531/26756536,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000031,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000031,400089031,DADAR BRANCH,"GROUND FLOOR, LAXMI NARAYAN NIVAS (KANE BUILDING),RANADE ROAD, DADAR,MUMBAI – 400 028",(022) 24320791/24320795,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SVCB0000032,The Shamrao Vithal Cooperative Bank Ltd,SVCB0000032,400089032,DAHISAR (E),"GROUND FLOOR,SHIVAI SANKUL,VIDAYBHUSAN SHIKSHAN SANSTHA,SHIV VALLABH CROSS ROAD,ASHOK VAN,DAHISAR(E) MUMBAI - 400068",(022) 28965761/28966797,MUMBAI,GREATER BOMBAY,MAHARASHTRA
