ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
DEUT0273PBC,Deutsche Bank,DEUT0273PBC,416200002,KOLHAPUR,"221-B / 1B, E WARD, TARABAI PARK,, KOLHAPUR - 416003",,KOLHAPUR,KOLHAPUR,MAHARASHTRA
DEUT0274PBC,Deutsche Bank,DEUT0274PBC,431200003,AURANGABAD,"A-2, GROUND FLOOR, AURANGABAD BUSINESS CENTRE, DR.RAJENDRA PRASAD MARG, ADALAT ROAD, AURANGABAD - 431005",,AURANGABAD,AURANGABAD,MAHARASHTRA
DEUT0278PBC,Deutsche Bank,DEUT0278PBC,110200003,NOIDA,"F4 & F5, SECTOR 18, NOIDA - 201301",,NOIDA,NOIDA,UTTAR PRADESH
DEUT0279PBC,Deutsche Bank,DEUT0279PBC,110200004,GURGAON,"DLF-INFINITY, TOWER A, GROUND FLOOR, SECTOR 25A, DLF PHASE II, DLF CITY, GURGAON - 122002",,GURGAON,GURGAON,HARYANA
DEUT0401PBC,Deutsche Bank,DEUT0401PBC,632200002,VELLORE,"RJ PLAZA, NO.5, KATPADI MAIN ROAD,VILLAGE VIRUTHAMPET, VELLORE - 632 006",Anand Velayutham,VELLORE,VELLORE,TAMIL NADU
DEUT0402PBC,Deutsche Bank,DEUT0402PBC,636200002,SALEM,"PLOT NO.9 & 10, VENKATATHRI NILAYAM, YERCAUD, ROAD, KARAN KURCHI POST, SALEM - 636 008",,SALEM,SALEM,TAMIL NADU
DEUT0403PBC,Deutsche Bank,DEUT0403PBC,NON MICR,MORADABAD,"8TH KM. STONE, DELHI ROAD,, OPP. NAYA MORADABAD, MANGUPURA, MORADABAD - 244001",,MORADABAD,MORADABAD,UTTAR PRADESH
DEUT0404PBC,Deutsche Bank,DEUT0404PBC,141200002,LUDHIANA,"SCO 9-10,GREEN PARK AVENUE,, CANAL COLONY, PAKHOWAL ROAD, LUDHIANA - 141002",Manish Shoundik,LUDHIANA,LUDHIANA,PUNJAB
DEUT0537PUN,Deutsche Bank,DEUT0537PUN,411200002,PUNE,"SUPREM,”CTS NO. 1337/2, S.NO. 133/1 +2 & 134 / 2, MAIN ITI ROAD, AUNDH, PUNE -411007",,PUNE,PUNE,MAHARASHTRA
DEUT0784BBY,Deutsche Bank,DEUT0784BBY,400200002,MUMBAI,"DR. D.N.ROAD, FORT,  
MUMBAI, INDIA 400001
",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
DEUT0784PBC,Deutsche Bank,DEUT0784PBC,400200003,KHAR,"GLACIS, PLOT NO. 391, LINKING ROAD, KHAR, MUMBAI - 400052.",,MUMBAI,GREATER MUMBAI,MAHARASHTRA
DEUT0796DEL,Deutsche Bank,DEUT0796DEL,110200002,DELHI,"ECE HOUSE , 28 - K G MARG 
NEW DELHI, INDIA 
",,DELHI,NEW DELHI,DELHI
DEUT0797BGL,Deutsche Bank,DEUT0797BGL,560200002,BANGALORE,"RAHEJA TOWERS, 26-27, M G ROAD, BANGALORE - 560 001",,BANGALORE,BANGALORE URBAN,KARNATAKA
DEUT0916CNN,Deutsche Bank,DEUT0916CNN,600200002,CHENNAI,"KOTHARI BUILDING, GROUND FLOOR, 114 M.G. ROAD, CHENNAI - 600 034.",,CHENNAI,CHENNAI,TAMIL NADU
DEUT0917CAL,Deutsche Bank,DEUT0917CAL,700200002,KOLKATTA,"BROOKE HOUSE, 9, SHAKESPEARE SARANI, KOLKATTA - 700 071.",,KOLKATA,KOLKATA,WEST BENGAL
DEUT0406PBC,Deutsche Bank,DEUT0406PBC,380200002,AHMEDABAD,"637, GROUND FLOOR-B, GULBAI TEKRA, OFF C.G.ROAD, AHMEDABAD - 380006",RITESH SHETTY,AHMEDABAD,AHMEDABAD,GUJARAT
DEUT0405PBC,Deutsche Bank,DEUT0405PBC,395200002,SURAT,"124, RAJMAL LAKHICHAND BUILDING, GHOD DOD ROAD, SURAT - 395007",ABHISHEK MATHUR,SURAT,SURAT,GUJARAT
