ID,BANKNAME,IFSC_CODE,MICR,BRANCH,POSTAL ADDRESS,CONTACT,CENTRE,DISTRICT,STATE
GDCB0000001,The Gadchiroli District Central Cooperative Bank Ltd,GDCB0000001,442833204,HEAD OFFICE,"HEAD OFFICE , NEAR BUSSTOP, DHANORA ROAD,GADCHIROLI - 442605",HARSHWARDHAN BHADKE-8275844095,GADCHIROLI,GADCHIROLI,MAHARASHTRA
