ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
KKBK0000131,Kotak Mahindra Bank,KKBK0000131,208485002,KANPUR-THE MALL,KANPUR-THE MALL,,(0512) 2367566,KANPUR NAGAR,UTTAR PRADESH
KKBK0000132,Kotak Mahindra Bank,KKBK0000132,492485002,RAIPUR - CHATTISGARH,RAIPUR - CHATTISGARH,,(0771) 4240701-11,RAIPUR,CHHATTISGARH
KKBK0000133,Kotak Mahindra Bank,KKBK0000133,495485002,BILASPUR,"KOTAK MAHINDRA BANK LTD, GROUND FLOOR AND 1ST FLOOR, KRISHNA VRAJ, SONCHHATRA COMPOUND HIGH COURT ROAD, NEAR R N T SQUARE, BILASPUR-495004",,BILASPUR,BILASPUR,CHHATTISGARH
KKBK0000137,Kotak Mahindra Bank,KKBK0000137,211485002,ALLAHABAD - CIVIL LINES,ALLAHABAD - CIVIL LINES,,(0532) 2427346,ALLAHABAD,UTTAR PRADESH
KKBK0000141,Kotak Mahindra Bank,KKBK0000141,226485002,LUCKNOW- SHAHJANAF ROAD,LUCKNOW- SHAHJANAF ROAD,,(0522) 3919568,LUCKNOW,UTTAR PRADESH
KKBK0000142,Kotak Mahindra Bank,KKBK0000142,273485002,GORAKHPUR BRANCH,"KOTAK MAHINDRA BANK LTD, PARK ROAD, PLOT NO.7, GORAKHPUR-273-001.",,GORAKHPUR,GORAKHPUR,UTTAR PRADESH
KKBK0000143,Kotak Mahindra Bank,KKBK0000143,282485002,AGRA - M.G.ROAD,AGRA - M.G.ROAD,,(0562) 4007838,AGRA,UTTAR PRADESH
KKBK0000144,Kotak Mahindra Bank,KKBK0000144,244485002,MORADABAD - CIVIL LINES,MORADABAD - CIVIL LINES,,(0591) 2420033,MORADABAD,UTTAR PRADESH
KKBK0000145,Kotak Mahindra Bank,KKBK0000145,263485002,RUDRAPUR - AWAS VIKAS COLONY,RUDRAPUR - AWAS VIKAS COLONY,,(05944) 245374,RUDRAPRAYAG,UTTARAKHAND
KKBK0000146,Kotak Mahindra Bank,KKBK0000146,831485002,JAMSHEDPUR - GAYATRI ENCLAVE,JAMSHEDPUR - GAYATRI ENCLAVE,,(0657) 6621809,PURBI SINGHBHUM,JHARKHAND
KKBK0000148,Kotak Mahindra Bank,KKBK0000148,NON MICR,MEERUT,"KOTAK MAHINDRA BANK LTD. PLOT NO. 179,  SCHEME NO.1, UNIVERSITY ROAD, MANGAL PANDAY NAGAR,   MEERUT - 250 004 UTTAR PRADESH.",,MEERUT,MEERUT,UTTAR PRADESH
KKBK0000149,Kotak Mahindra Bank,KKBK0000149,281485002,MATHURA,"KOTAK MAHINDRA BANK LTD., TERA TOWER,BHUTESHWAR ROAD, MATHURA-281004,UTTAR PRADESH.",,MATHURA,MATHURA,UTTAR PRADESH
KKBK0000150,Kotak Mahindra Bank,KKBK0000150,826485002,DHANBAD,"KOTAK MAHINDRA BANK LTD. GROUND FLOOR, WARD NO. 18, RAMSON ARCADE, SHASTRI NAGAR, DHANBAD - 826 001, JHARKHAND",,DHANBAD,DHANBAD,JHARKHAND
KKBK0000152,Kotak Mahindra Bank,KKBK0000152,834485002,RANCHI,"KOTAK MAHINDRA BANK LTD, NARAYANI COMPLEX, GROUND FLOOR, 5TH MAIN ROAD, NEAR OVER BRIDGE, RANCHI 834001",,JHARKHAND,JHARKHAND,JHARKHAND
KKBK0000153,Kotak Mahindra Bank,KKBK0000153,AWAITED,DEHRADUN,"KOTAK MAHINDRA BANK LTD, GROUND FLOOR & FIRST FLOOR, 56 CITY CENTER, RAJPUR ROAD, DEHRADUN, UTTARAKHAND-248001",,DEHRADUN,DEHRADUN,UTTARAKHAND
KKBK0000154,Kotak Mahindra Bank,KKBK0000154,110485056,NOIDA SECTOR 51 BRANCH,"KOTAK MAHINDRA BANK LTD, GROUND FLOOR & RARE BASEMENT, B-1/8 & B-1/9, SECTOR 51, NOIDA, UTTAR PRADESH",,NOIDA,NOIDA,UTTAR PRADESH
KKBK0000155,Kotak Mahindra Bank,KKBK0000155,AWAITED,GOVIND NAGAR BRANCH,"KOTAK MAHINDRA BANK LTD, GROUND FLOOR, SGM PLASA, 126/4/97, GOVIND NAGAR, KANPUR -208006",,KANPUR,KANPUR,UTTAR PRADESH
KKBK0000156,Kotak Mahindra Bank,KKBK0000156,AWAITED,CHAIBASA,"KOTAK MAHINDRA BANK LTD, GROUND FLOOR & FIRST FLOOR, OPPOSITE STATE BANK OF INDIA, MAIN ROAD, SADAR BAZAR, CHAIBASA, SINGHBHUMI-833201-JHARKHAND",,CHAIBASA,PASCHIMI SINGHBHUM,JHARKHAND
KKBK0000158,Kotak Mahindra Bank,KKBK0000158,380485005,AHMEDABAD-CHANGODAR,AHMEDABAD-CHANGODAR,,(02717) 658985,AHMEDABAD,GUJARAT
KKBK0000159,Kotak Mahindra Bank,KKBK0000159,380485006,AHMEDABAD - MANINAGAR,AHMEDABAD - MANINAGAR,,(079) 66060268,AHMEDABAD,GUJARAT
KKBK0000160,Kotak Mahindra Bank,KKBK0000160,382485061,VIRAMGAM - MANDAL ROAD,VIRAMGAM - MANDAL ROAD,,(02715) 28002145,AHMEDABAD,GUJARAT
KKBK0000161,Kotak Mahindra Bank,KKBK0000161,AWAITED,JAMMU,"KOTAK MAHINDRA BANK LTD, GROUND FLOOR , JHELAM RESORTS, OPP. BAHU PLAZA, RAIL HEAD COMPLEX, JAMMU-180012",,JAMMU,JAMMU,JAMMU & KASHMIR
KKBK0000172,Kotak Mahindra Bank,KKBK0000172,110485003,NEW DELHI - CONNAUGHT PLACE,NEW DELHI - CONNAUGHT PLACE,,(011) 51790000,NEW DELHI,DELHI
KKBK0000173,Kotak Mahindra Bank,KKBK0000173,110485005,NEW DELHI - GREATER KAILASH II,NEW DELHI - GREATER KAILASH II,,(011) 42194900,NEW DELHI,DELHI
KKBK0000174,Kotak Mahindra Bank,KKBK0000174,110485007,NEW DEHI - PUNJABI BAGH,NEW DEHI - PUNJABI BAGH,,(011) 42256200,NEW DELHI,DELHI
KKBK0000175,Kotak Mahindra Bank,KKBK0000175,110485006,NEW DELHI - SAFDARJUNG ENCLAVE,NEW DELHI - SAFDARJUNG ENCLAVE,,(011) 41654491,NEW DELHI,DELHI
KKBK0000176,Kotak Mahindra Bank,KKBK0000176,110485009,NEW DELHI - NEW FRIENDS COLONY,NEW DELHI - NEW FRIENDS COLONY,,(011) 41626666,NEW DELHI,DELHI
