ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
MUBL0000001,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000001,400110001,HEAD OFFICE ACCOUNTS SECTION,"HEAD OFFICE, 2ND FLOOR, 'MUNICIPAL BANK BHAVAN',245,P'DEMELLO ROAD,FORT,MUMBAI:- 400 001",022-22616911-12,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000002,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000002,400110002,HEAD OFFICE- BRANCH,"HEAD OFFICE, GROUND  FLOOR, 'MUNICIPAL BANK BHAVAN',245,P'DEMELLO ROAD,FORT,MUMBAI:- 400 001",022-22616911-12,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000003,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000003,400110003,CST,"THE MUNICIPAL HEAD OFFICE BLDG., MAHAPALIKA MARG, C.S.T., MUMBAI 400 001.",022-2263 4423,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000004,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000004,400110004,GIRGAUM,"SOMAN BUILDING, DR.BHALERAO MARG, J.S.ROAD, MUMBAI-400 004.",022-2388 8512,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000005,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000005,400110005,NANACHOWK,"D/WARD MUNICIPAL BUILDING, JOBANPUTRA COMPOUND,NANACHOWK, MUMBAI-400 007.",022-2386 0759,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000006,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000006,400110006,BYCULLA,"E/WARD MUNICIPAL BUILDING, SANKHALI STREET, BYCULLA, MUMBAI-400 008.",022-2308 8799,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000007,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000007,400110007,PAREL (F/SOUTH),"F/SOUTH WARD MUNICIPAL OFFICE BUILDING, DR. BABASAHEB AMBEDKAR MARG,PAREL, MUMBAI – 400 012.",022-2418 1474,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000008,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000008,400110008,BANDRA,"BANDRA MUNICIPAL BUILDING, WATER FIELD ROAD, BANDRA, MUMBAI-400 050.",022-2642 5212,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000009,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000009,400110009,GHATKOPAR,"GHATKOPAR N/WARD MUNICIPAL BLDG., JAWAHAR ROAD, GHATKOPAR, MUMBAI-400 077.",022-2501 2670,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000010,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000010,400110010,MULUND,"T/WARD MUNICIPAL BUILDING, DEVIDAYAL ROAD, MULUND (WEST), MUMBAI-400 080",022-2561 0116,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000011,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000011,400110011,DEONAR,"M-EAST WARD MUNICIPAL BUILDING PLOT NO 38-39 VILLAGE DEONARAI, DEONAR, MUMBAI-400043.",022-2551 2930,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000012,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000012,400110012,PAREL (G/SOUTH),"G/SOUTH MUNICIPAL OFFICE BUILDING, N.M.JOSHI MARG, PAREL, MUMBAI-400 013.",022-2422 9645,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000013,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000013,400110013,ANDHERI (WEST),"ANDHERI K/WEST MUNICIPAL OFFICE BLDG., PALIRAM MARG, ANDHERI(WEST), MUMBAI-400 058.",022-2628 1683,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000018,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000018,400110018,SION,"LOKMANYA TILAK MUNICIPAL GENERAL HOSPITAL BUILDING, SION, MUMBAI–400 022.",022-2409 2919,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000019,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000019,400110019,KANDIVALI,"R/SOUTH WARD OFFICE, GROUND FLOOR, NEAR KANDIVALI SWIMMING POOL, KANDIVALI (WEST), MUMBAI-400 067.",022-2863 4600,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000020,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000020,400110020,NAIR,"B.Y.L.NAIR HOSPITAL COMPOUND, MUMBAI CENTRAL, MUMBAI – 400 008.",022-2309 8669,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000021,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000021,400110021,BORIVALI,"PRABODHANKAR THACKARE NATYA GRIHA, SODAWALA LANE, BORIVALI (W),MUMBAI-400 092",022-2891 2244,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000022,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000022,400110022,DADAR (G/NORTH),"G/NORTH MUNICIPAL OFFICE BLDG., HARISCHANDRA YELWE MARG, BEHIND PLAZA CINEMA, DADAR, MUMBAI-400 028.",022-2432 6271,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000023,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000023,400110023,ANDHERI (EAST),"MUNICIPAL K/EAST WARD OFFICE BLDG., AZAD ROAD, GUNDAWALI VILLAGE, ANDHERI (EAST), MUMBAI-400 059.",022-2684 5099,MUMBAI,GREATER BOMBAY,MAHARASHTRA
MUBL0000024,"The Municipal Co Operative Bank Ltd, Mumbai",MUBL0000024,400110024,BHANDUP,"MUNICIPAL S/WARD OFFICE BLDG., NEAR MANGATRAM PETROL PUMP, LAL BAHADUR SHASTRI MARG, BHANDUP(W),MUMBAI-400 078.",022-2594 1317,MUMBAI,GREATER BOMBAY,MAHARASHTRA
